Game ID,Player,Leader,Starting Position,Score,Ending Position
618,@BenitoMax ,Ilban,4,-12.0,3
618,@franc ,Ecaz,1,-47.9,4
617,@Yung Savage ,Ariana,1,46.6,1
617,@eliottjacques5 ,Leto,3,15.6,2
617,@someproudly ,Rhombur,4,-11.7,3
617,@Zelbot ,Hundro,2,-50.5,4
616,@crashtest776 ,Paul,2,52.2,1
616,@Zelbot ,Leto,1,18.6,2
616,@Yung Savage ,Helena,3,-19.3,3
616,@someproudly ,Beast,4,-51.5,4
615,@Vasya ,Ariana,4,36.1,1
615,@crashtest776 ,Ecaz,1,-11.9,2
615,@Giegling ,Rhombur,2,-2.4,3
615,@Siroz26 ,Ilesa,3,-21.8,4
614,@ball ,Beast,2,38.0,1
614,@nobody09 ,Ariana,3,23.3,2
614,@rybachello ,Leto,4,-2.3,3
614,@april ,Tessia,1,-59.0,4
613,@devzzzy ,Baron,2,36.0,1
613,@maxcobain ,Ecaz,4,22.8,2
613,@PartaPax ,Tessia,1,1.8,3
613,@Yung Savage ,Ariana,3,-60.6,4
612,@KharpediemYoun's ,Ecaz,4,84.5,1
612,@devzzzy ,Baron,1,-6.1,2
612,@someproudly ,Tessia,2,-34.1,3
612,@nobody09 ,Ariana,3,-44.3,4
611,@someproudly ,Helena,1,44.7,1
611,@Rosco ,Tessia,2,24.3,2
611,@devzzzy ,Ecaz,3,-37.6,3
611,@cybervova ,Hundro,4,-31.4,4
610,@CrazyApple ,Rhombur,3,29.3,1
610,@VIVAFRESHAS ,Ariana,2,23.1,2
610,@magethegathererrus ,Beast,4,-18.5,3
610,@mooshow ,Leto,1,-33.9,4
609,@killer ,Helena,4,57.3,1
609,@Narballs ,Tessia,2,7.8,2
609,@asat0r ,Yuna,3,-7.6,3
609,@epsi2lon#0001 ,Beast,1,-57.5,4
608,@IFreeMan ,Baron,2,19.5,1
608,@Zelbot ,Beast,1,-1.3,2
608,@Ponz47 ,Ariana,4,-1.2,3
608,@Siroz26 ,Helena,3,-17.0,4
607,@magethegathererrus ,Tessia,2,52.8,1
607,@CrazyApple ,Hundro,3,-5.0,2
607,@davidli642 ,Helena,1,-18.9,3
607,@Kasporov_1991 ,Beast,4,-28.9,4
606,@VIVAFRESHAS ,Leto,2,57.5,1
606,@CrazyApple ,Ariana,3,-9.0,2
606,@davidli642 ,Hundro,4,-27.5,3
606,@The Immortal ,Ilesa,1,-21.0,4
605,@Yung Savage ,Ariana,3,31.9,1
605,@SpiceNav ,Beast,1,32.9,2
605,@eliottjacques5 ,Hundro,2,-27.8,3
605,@dragalar ,Tessia,4,-36.9,4
604,@krompl ,Ariana,4,21.3,1
604,@Skyee ,Memnon,1,11.7,2
604,@DROGIRANOPILE ,Ilban,3,-14.3,3
604,@Giegling ,Ecaz,2,-18.7,4
603,@zafy ,Yuna,1,31.8,1
603,@davidli642 ,Ilban,4,-3.1,2
603,@Wooklee ,Ariana,2,-2.3,3
603,@javea1 ,Baron,3,-26.4,4
602,@DROGIRANOPILE ,Ilesa,1,63.3,1
602,@krompl ,Baron,2,-10.5,2
602,@Sir Jon ,Helena,3,-4.2,3
602,@friachi ,Ecaz,4,-48.6,4
601,@zafy ,Beast,2,26.1,1
601,@BenitoMax ,Ariana,3,24.6,2
601,@djgod79 ,Yuna,1,-9.2,3
601,@javea1 ,Ecaz,4,-41.6,4
600,@Yung Savage ,Ilban,3,41.5,1
600,@Taff_Live ,Yuna,1,15.4,2
600,@darkdinner ,Ariana,4,-14.7,3
600,@Cabbage Cat ,Rhombur,2,-42.2,4
599,@Thuney ,Tessia,4,40.5,1
599,@Franz ,Yuna,1,11.5,2
599,@Sweetsale90 ,Leto,3,15.1,3
599,@friachi ,Ilesa,2,-67.1,4
598,@krompl ,Ariana,4,27.1,1
598,@zafy ,Ilban,2,6.4,2
598,@leonpie ,Tessia,3,13.0,3
598,@Iscreaman ,Memnon,1,-46.5,4
596,@dinosmaroulis ,Rhombur,4,56.5,1
596,@Yooliss ,Tessia,3,36.3,2
596,@contiuspilate ,Ilesa,2,-38.5,3
596,@Yung Savage ,Paul,1,-54.3,4
595,@Vigo ,Ilban,3,32.0,1
595,@krompl ,Tessia,2,5.1,2
595,@Iscreaman ,Paul,1,-23.3,3
595,@pan Jan ,Hundro,4,-13.7,4
594,@e_jasmins ,Rhombur,1,55.8,1
594,@Franz ,Beast,4,8.0,2
594,@Thuney ,Leto,3,-34.1,3
594,@Giegling ,Ilban,2,-29.7,4
593,@IFreeMan ,Tessia,3,22.5,1
593,@Limeonades ,Baron,1,13.1,2
593,@Sweetsale90 ,Helena,4,15.0,3
593,@djgod79 ,Hundro,2,-50.6,4
592,@Mysterium ,Baron,2,30.8,1
592,@darkdinner ,Tessia,3,20.8,2
592,@Ajokli ,Ariana,4,-9.8,3
592,@cybervova ,Paul,1,-41.7,4
591,@eliottjacques5 ,Beast,1,45.5,1
591,@javea1 ,Hundro,3,40.1,2
591,@Yung Savage ,Ilesa,2,-38.4,3
591,@dotdotdot ,Tessia,4,-47.1,4
590,@contiuspilate ,Helena,4,20.2,1
590,@Vasya ,Hundro,3,35.9,2
590,@aaaaKIRILL_KIRILL_KIRILL_KIRILL_ ,Ariana,2,-11.0,3
590,@Yooliss ,Ecaz,1,-45.1,4
589,@krompl ,Baron,2,36.9,1
589,@devzzzy ,Hundro,4,-12.6,2
589,@pan Jan ,Beast,3,14.9,3
589,@BenitoMax ,Yuna,1,-39.2,4
588,@Vigo ,Memnon,1,30.9,1
588,@dragalar ,Beast,2,25.3,2
588,@Sweetsale90 ,Helena,4,19.5,3
588,@IFreeMan ,Tessia,3,-75.7,4
587,@Yooliss ,Memnon,1,49.3,1
587,@Cabbage Cat ,Helena,3,11.7,2
587,@vintaya ,Rhombur,4,-23.2,3
587,@In Flames ,Paul,2,-37.8,4
586,@crashtest776 ,Hundro,2,36.7,1
586,@magethegathererrus ,Beast,4,-1.2,2
586,@Raphy ,Ilesa,3,-19.1,3
586,@KharpediemYoun's ,Helena,1,-16.4,4
585,@crashtest776 ,Hundro,3,46.0,1
585,@darkdinner ,Ilban,4,9.1,2
585,@tester ,Tessia,1,-11.7,3
585,@e_jasmins ,Baron,2,-43.3,4
584,@Franz ,Ilban,3,46.0,1
584,@BenitoMax ,Baron,1,15.2,2
584,@Sweetsale90 ,Ecaz,4,15.7,3
584,@eliottjacques5 ,Rhombur,2,-76.9,4
583,@lilgreenghouls ,Ariana,4,35.8,1
583,@vaggelakos13 ,Paul,1,12.8,2
583,@Lonk ,Rhombur,2,-8.7,3
583,@bygbit ,Baron,3,-39.8,4
582,@lannister2005 ,Memnon,1,64.1,1
582,@Taff_Live ,Helena,2,9.9,2
582,@nobody09 ,Ariana,4,-14.9,3
582,@darkdinner ,Paul,3,-59.2,4
581,@eliottjacques5 ,Rhombur,2,34.2,1
581,@crashtest776 ,Baron,1,26.9,2
581,@aaaaKIRILL_KIRILL_KIRILL_KIRILL_ ,Ariana,4,-17.8,3
581,@Franz ,Ilban,3,-43.3,4
580,@Intruz ,Leto,2,43.9,1
580,@Dennis Warhammer ,Hundro,1,15.0,2
580,@vaggelakos13 ,Rhombur,3,-22.0,3
580,@Meynar ,Ecaz,4,-36.9,4
579,@devzzzy ,Ilban,2,32.8,1
579,@IFreeMan ,Tessia,4,-3.8,2
579,@Lonk ,Yuna,3,0.4,3
579,@BenitoMax ,Leto,1,-29.4,4
578,@Vigo ,Memnon,1,21.2,1
578,@rybachello ,Yuna,3,23.5,2
578,@crashtest776 ,Hundro,2,-24.7,3
578,@Siroz26 ,Helena,4,-20.0,4
577,@Benten ,Tessia,4,28.3,1
577,@IFreeMan ,Leto,2,-0.2,2
577,@nobody09 ,Hundro,3,1.6,3
577,@M1X ,Memnon,1,-29.7,4
576,@someproudly ,Helena,1,45.7,1
576,@Vigo ,Ilesa,4,3.5,2
576,@maxcobain ,Beast,2,-23.2,3
576,@Martell ,Ariana,3,-26.0,4
575,@franc ,Hundro,1,50.7,1
575,@maxcobain ,Leto,4,-8.1,2
575,@Martell ,Rhombur,2,-12.6,3
575,@leonpie ,Helena,3,-30.0,4
574,@Vigo ,Hundro,2,38.3,1
574,@Rosco ,Ilesa,1,16.6,2
574,@Martell ,Leto,4,1.1,3
574,@emocat ,Rhombur,3,-56.1,4
573,@magethegathererrus ,Baron,1,39.6,1
573,@louis🏍🏍🏍 ,Ecaz,3,-2.3,2
573,@waata ,Tessia,4,6.0,3
573,@Martell ,Rhombur,2,-43.3,4
572,@darkdinner ,Ilban,1,42.8,1
572,@Red Bull Baron ,Hundro,2,23.2,2
572,@eliottjacques5 ,Helena,4,-38.7,3
572,@Ponz47 ,Paul,3,-27.4,4
571,@eliottjacques5 ,Rhombur,3,31.3,1
571,@Ponz47 ,Ecaz,1,43.2,2
571,@h0wry0u ,Leto,4,-12.2,3
571,@darkdinner ,Tessia,2,-62.4,4
570,@Taff_Live ,Ilesa,4,61.1,1
570,@davidli642 ,Leto,1,1.7,2
570,@Iscreaman ,Memnon,2,-28.7,3
570,@dragalar ,Ilban,3,-34.1,4
569,@Yung Savage ,Memnon,2,28.4,1
569,@darkdinner ,Ilban,4,7.0,2
569,@Yooliss ,Hundro,3,-7.6,3
569,@TheDrunkWizard ,Yuna,1,-27.9,4
568,@justinbyun ,Beast,4,19.3,1
568,@tuananhtd ,Leto,2,31.2,2
568,@dragalar ,Ecaz,1,-10.6,3
568,@Fatcats69 ,Tessia,3,-39.9,4
567,@eliottjacques5 ,Helena,4,42.4,1
567,@Dennis Warhammer ,Ilban,3,17.7,2
567,@TeaMoney ,Yuna,1,-31.0,3
567,@javea1 ,Tessia,2,-29.1,4
566,@royce ,Paul,1,66.5,1
566,@zafy ,Ecaz,4,12.5,2
566,@krompl ,Ilesa,2,-19.3,3
566,@friachi ,Hundro,3,-59.7,4
565,@friachi ,Helena,4,53.1,1
565,@krompl ,Ilban,3,24.5,2
565,@Yung Savage ,Paul,2,-23.8,3
565,@zafy ,Baron,1,-53.8,4
564,@Yung Savage ,Ecaz,3,44.9,1
564,@Mysterium ,Ilban,1,11.7,2
564,@zafy ,Hundro,2,-30.1,3
564,@MikeAlfaXray ,Baron,4,-26.4,4
563,@Iscreaman ,Paul,1,49.6,1
563,@davidli642 ,Tessia,4,8.3,2
563,@krompl ,Ecaz,2,-17.9,3
563,@Cabbage Cat ,Leto,3,-40.0,4
562,@Vigo ,Memnon,1,44.2,1
562,@Thuney ,Tessia,3,6.4,2
562,@e_jasmins ,Hundro,4,-8.8,3
562,@Teller ,Paul,2,-41.7,4
561,@vintaya ,Hundro,3,43.6,1
561,@killer ,Helena,2,24.3,2
561,@eliottjacques5 ,Ecaz,4,-40.4,3
561,@pan Jan ,Ilban,1,-27.5,4
560,@tomski8857 ,Helena,2,55.1,1
560,@davidli642 ,Hundro,3,0.1,2
560,@Deus ,Rhombur,1,-2.8,3
560,@cybervova ,Ilban,4,-52.4,4
559,@contiuspilate ,Beast,1,30.7,1
559,@Yung Savage ,Paul,4,10.9,2
559,@Ajokli ,Ilban,3,-3.5,3
559,@Franz ,Yuna,2,-38.1,4
558,@devzzzy ,Baron,3,29.0,1
558,@Zelbot ,Rhombur,1,13.3,2
558,@asat0r ,Helena,4,2.4,3
558,@dromprinzen ,Ecaz,2,-44.7,4
557,@Woerdistan ,Ariana,1,41.8,1
557,@Thuney ,Helena,4,25.6,2
557,@MikeAlfaXray ,Beast,2,0.8,3
557,@davidli642 ,Baron,3,-68.2,4
556,@justinbyun ,Hundro,3,24.2,1
556,@e_jasmins ,Baron,2,34.7,2
556,@Ajokli ,Tessia,4,-15.8,3
556,@Teller ,Yuna,1,-43.1,4
555,@lilgreenghouls ,Ecaz,3,35.1,1
555,@Franz ,Ilban,1,9.6,2
555,@Lonk ,Paul,2,-19.5,3
555,@leonpie ,Rhombur,4,-25.2,4
554,@dragalar ,Ilban,3,65.1,1
554,@devzzzy ,Baron,2,-6.1,2
554,@Vigo ,Ecaz,4,-18.4,3
554,@masa ,Beast,1,-40.6,4
553,@BooKKeeper ,Baron,1,61.2,1
553,@Woerdistan ,Rhombur,2,9.0,2
553,@justinbyun ,Ilban,3,-40.8,3
553,@e_jasmins ,Helena,4,-29.5,4
552,@lilgreenghouls ,Beast,2,49.1,1
552,@Franz ,Helena,4,18.5,2
552,@Chimamamanda ,Yuna,1,-11.4,3
552,@Lonk ,Ecaz,3,-56.2,4
551,@justinbyun ,Rhombur,1,11.9,1
551,@leonpie ,Tessia,3,32.6,2
551,@Kestas ,Ecaz,2,-23.5,3
551,@Sweetsale90 ,Helena,4,-20.9,4
550,@Bananadogg ,Beast,3,58.4,1
550,@killer ,Ariana,1,32.8,2
550,@goetz ,Ecaz,2,-22.5,3
550,@Thuney ,Tessia,4,-68.7,4
549,@Franz ,Helena,4,62.4,1
549,@Vigo ,Ecaz,3,16.4,2
549,@vaggelakos13 ,Yuna,1,-28.9,3
549,@crashtest776 ,Baron,2,-49.9,4
548,@eliottjacques5 ,Ecaz,4,44.3,1
548,@Yooliss ,Rhombur,1,30.9,2
548,@Ideel ,Hundro,3,-35.3,3
548,@e_jasmins ,Ilban,2,-40.0,4
547,@someproudly ,Ariana,4,47.1,1
547,@justinbyun ,Hundro,1,-16.9,2
547,@KPrimov ,Baron,2,-14.9,3
547,@Sweetsale90 ,Ecaz,3,-15.3,4
546,@maxcobain ,Ariana,3,66.1,1
546,@IFreeMan ,Ilban,1,0.7,2
546,@Ideel ,Baron,4,-26.4,3
546,@crashtest776 ,Hundro,2,-40.3,4
545,@Vigo ,Hundro,2,53.7,1
545,@franc ,Ariana,3,36.3,2
545,@eliottjacques5 ,Ilban,4,-31.6,3
545,@nobody09 ,Baron,1,-58.4,4
544,@Ideel ,Ecaz,4,32.4,1
544,@Thuney ,Ariana,1,10.5,2
544,@louis🏍🏍🏍 ,Leto,3,-26.9,3
544,@leonpie ,Yuna,2,-15.9,4
543,@Benten ,Tessia,4,22.3,1
543,@Zelbot ,Rhombur,3,18.4,2
543,@Vigo ,Ilesa,1,-2.5,3
543,@Martell ,Leto,2,-38.2,4
542,@IFreeMan ,Tessia,4,24.3,1
542,@crashtest776 ,Rhombur,3,11.8,2
542,@MortimerSmith ,Ecaz,1,-2.9,3
542,@lannister2005 ,Ariana,2,-33.2,4
541,@emocat ,Ecaz,1,50.9,1
541,@Martell ,Leto,4,25.6,2
541,@Zelbot ,Hundro,3,-23.2,3
541,@someproudly ,Baron,2,-53.4,4
540,@IFreeMan ,Leto,3,33.5,1
540,@Benten ,Baron,4,-8.3,2
540,@smoati9ap ,Memnon,1,15.6,3
540,@Vigo ,Rhombur,2,-40.8,4
539,@rybas_h3 ,Helena,4,26.0,1
539,@goetz ,Tessia,1,36.6,2
539,@nobody09 ,Baron,2,-12.1,3
539,@Zelbot ,Ilban,3,-50.5,4
538,@Narballs ,Tessia,3,65.0,1
538,@Vigo ,Yuna,2,29.8,2
538,@someproudly ,Helena,4,-15.9,3
538,@zafy ,Ilban,1,-78.9,4
537,@Rosco ,Ariana,4,65.3,1
537,@IFreeMan ,Baron,2,-1.5,2
537,@Franz ,Yuna,3,1.2,3
537,@Thuney ,Helena,1,-65.1,4
536,@zafy ,Ilban,3,22.6,1
536,@louis🏍🏍🏍 ,Tessia,1,14.1,2
536,@emocat ,Baron,2,-1.4,3
536,@Vigo ,Ecaz,4,-35.3,4
535,@CrazyApple ,Ilesa,1,25.5,1
535,@Zelbot ,Ilban,4,10.0,2
535,@killer ,Leto,2,14.8,3
535,@mooshow ,Rhombur,3,-50.3,4
534,@Fenderico ,Memnon,2,57.1,1
534,@Thuney ,Ariana,4,-1.0,2
534,@Ajokli ,Ilesa,1,-15.3,3
534,@Fatcats69 ,Paul,3,-40.8,4
533,@IFreeMan ,Yuna,2,23.1,1
533,@Vigo ,Helena,3,10.5,2
533,@waata ,Paul,1,5.2,3
533,@franc ,Ilban,4,-38.8,4
532,@CrazyApple ,Rhombur,2,30.1,1
532,@magethegathererrus ,Leto,3,27.4,2
532,@Zelbot ,Beast,4,-25.8,3
532,@Franz ,Baron,1,-31.6,4
531,@davidli642 ,Hundro,2,34.2,1
531,@Cabbage Cat ,Leto,4,28.2,2
531,@Dennis Warhammer ,Baron,1,-5.4,3
531,@Iscreaman ,Paul,3,-57.0,4
530,@darkdinner ,Leto,1,50.9,1
530,@IFreeMan ,Hundro,2,4.3,2
530,@Thuney ,Beast,3,-37.5,3
530,@Ponz47 ,Paul,4,-17.7,4
529,@CrazyApple ,Ecaz,3,36.5,1
529,@Fatcats69 ,Beast,1,30.3,2
529,@davidli642 ,Hundro,4,-38.1,3
529,@dragalar ,Helena,2,-28.8,4
528,@davidli642 ,Hundro,2,35.9,1
528,@Cabbage Cat ,Leto,4,35.1,2
528,@Dennis Warhammer ,Baron,1,-5.0,3
528,@Iscreaman ,Paul,3,-66.0,4
527,@DAPA ,Beast,4,34.4,1
527,@Yooliss ,Yuna,1,24.4,2
527,@TheDrunkWizard ,Hundro,3,-5.7,3
527,@dragalar ,Memnon,2,-53.2,4
526,@friachi ,Helena,1,33.3,1
526,@krompl ,Ariana,4,-4.4,2
526,@Giegling ,Hundro,3,6.9,3
526,@lux ,Rhombur,2,-35.8,4
525,@zafy ,Paul,1,21.0,1
525,@leonpie ,Beast,2,46.5,2
525,@davidli642 ,Leto,4,-40.8,3
525,@Giegling ,Tessia,3,-26.8,4
524,@Teller ,Ecaz,4,66.9,1
524,@justinbyun ,Yuna,3,-11.0,2
524,@krompl ,Ilban,1,-27.8,3
524,@lux ,Leto,2,-28.2,4
523,@Barry Bandit ,Ariana,1,69.9,1
523,@zafy ,Baron,2,-10.0,2
523,@Woerdistan ,Helena,4,-26.3,3
523,@slineur ,Tessia,3,-33.7,4
522,@asat0r ,Helena,1,55.1,1
522,@Ajokli ,Ecaz,2,-7.3,2
522,@Giegling ,Yuna,3,-8.1,3
522,@pan Jan ,Ilban,4,-39.7,4
521,@IFreeMan ,Ilban,3,50.8,1
521,@krompl ,Tessia,4,9.8,2
521,@Zelbot ,Helena,1,-27.3,3
521,@Franz ,Yuna,2,-33.3,4
520,@rybas_h3 ,Hundro,3,25.0,1
520,@Thuney ,Baron,4,-5.6,2
520,@Boljedor ,Paul,1,-7.1,3
520,@Sweetsale90 ,Ariana,2,-12.2,4
519,@e_jasmins ,Baron,4,69.8,1
519,@Ideel ,Beast,1,0.8,2
519,@Vigo ,Hundro,3,-9.1,3
519,@IFreeMan ,Tessia,2,-61.5,4
518,@Zelbot ,Baron,3,39.5,1
518,@IASC ,Yuna,1,8.0,2
518,@masa ,Leto,2,-1.3,3
518,@VIVAFRESHAS ,Tessia,4,-46.2,4
517,@Lonk ,Ariana,4,41.9,1
517,@Red Bull Baron ,Hundro,3,26.1,2
517,@lilgreenghouls ,Yuna,1,-24.9,3
517,@bonda ,Tessia,2,-43.0,4
516,@Yooliss ,Hundro,2,73.8,1
516,@rybas_h3 ,Paul,1,-13.6,2
516,@dragalar ,Baron,4,-16.1,3
516,@tester ,Ariana,3,-44.1,4
515,@Vigo ,Ecaz,4,72.1,1
515,@IFreeMan ,Beast,1,9.9,2
515,@Ideel ,Hundro,3,-30.8,3
515,@Ajokli ,Leto,2,-51.1,4
514,@darkdinner ,Ilban,2,52.8,1
514,@Franz ,Beast,4,20.0,2
514,@crashtest776 ,Paul,3,-31.2,3
514,@Max ,Rhombur,1,-41.6,4
513,@nobody09 ,Rhombur,4,31.0,1
513,@Bananadogg ,Leto,1,26.7,2
513,@e_jasmins ,Helena,3,-15.1,3
513,@Giegling ,Baron,2,-42.6,4
512,@IASC ,Ecaz,4,39.1,1
512,@Zelbot ,Hundro,2,0.0,2
512,@MarX ,Leto,3,-9.4,3
512,@rybachello ,Yuna,1,-29.7,4
511,@justinbyun ,Ariana,3,19.6,1
511,@goetz ,Helena,4,26.2,2
511,@crashtest776 ,Ilesa,2,-32.1,3
511,@Siroz26 ,Paul,1,-13.7,4
510,@Woerdistan ,Helena,4,55.5,1
510,@Benten ,Yuna,1,-1.1,2
510,@eliottjacques5 ,Memnon,3,-13.2,3
510,@nobody09 ,Hundro,2,-41.2,4
509,@april ,Ilesa,1,48.9,1
509,@ball ,Beast,2,11.1,2
509,@In Flames ,Rhombur,3,-2.9,3
509,@M1X ,Paul,4,-57.1,4
508,@zafy ,Hundro,1,22.5,1
508,@IFreeMan ,Baron,3,4.9,2
508,@busyazaya ,Helena,2,1.7,3
508,@bartosz546 ,Ilban,4,-29.1,4
507,@louis🏍🏍🏍 ,Hundro,2,37.2,1
507,@Zelbot ,Helena,4,-3.1,2
507,@asat0r ,Baron,1,5.7,3
507,@Giegling ,Leto,3,-39.8,4
506,@zafy ,Ariana,1,25.8,1
506,@IFreeMan ,Hundro,4,5.7,2
506,@goetz ,Beast,2,2.1,3
506,@bartosz546 ,Yuna,3,-33.6,4
505,@emocat ,Baron,4,60.0,1
505,@Zelbot ,Ilban,3,-1.4,2
505,@kwisatz99 ,Ariana,1,-27.7,3
505,@Bananadogg ,Paul,2,-31.0,4
504,@someproudly ,Baron,1,32.9,1
504,@kwisatz99 ,Helena,4,-7.8,2
504,@waata ,Tessia,2,-1.1,3
504,@Siroz26 ,Ecaz,3,-24.0,4
503,@zafy ,Beast,2,28.4,1
503,@magethegathererrus ,Paul,1,28.3,2
503,@dinosmaroulis ,Yuna,4,-20.9,3
503,@Rosco ,Tessia,3,-35.9,4
502,@IFreeMan ,Ecaz,2,27.9,1
502,@BenitoMax ,Tessia,3,18.3,2
502,@Vigo ,Helena,4,-14.0,3
502,@waata ,Paul,1,-32.1,4
501,@Zelbot ,Beast,2,35.1,1
501,@ADIBOU ,Ariana,4,25.6,2
501,@tester ,Leto,1,-16.5,3
501,@emocat ,Hundro,3,-44.1,4
500,@Woerdistan ,Ecaz,4,38.4,1
500,@BenitoMax ,Ariana,1,27.8,2
500,@kourepai ,Beast,2,-1.9,3
500,@IFreeMan ,Baron,3,-64.4,4
498,@someproudly ,Ilban,4,49.5,1
498,@Ajokli ,Leto,1,-4.6,2
498,@Vigo ,Helena,3,-12.2,3
498,@asat0r ,Memnon,2,-32.7,4
497,@Zelbot ,Rhombur,1,53.5,1
497,@rybas_h3 ,Baron,2,-9.8,2
497,@dinosmaroulis ,Ilesa,4,-21.4,3
497,@waata ,Tessia,3,-22.3,4
496,@justinbyun ,Ecaz,3,40.5,1
496,@IFreeMan ,Baron,2,14.3,2
496,@Vigo ,Memnon,1,11.5,3
496,@Ideel ,Ariana,4,-66.3,4
495,@darkdinner ,Hundro,2,47.2,1
495,@Red Bull Baron ,Ariana,4,19.3,2
495,@ADIBOU ,Tessia,3,-25.6,3
495,@Ponz47 ,Ilesa,1,-40.9,4
494,@kwisatz99 ,Beast,4,41.5,1
494,@Zelbot ,Helena,3,16.2,2
494,@magethegathererrus ,Ilban,1,-10.8,3
494,@Narballs ,Baron,2,-46.9,4
493,@M1X ,Helena,2,37.0,1
493,@goetz ,Yuna,1,22.2,2
493,@Ponz47 ,Ariana,4,-5.3,3
493,@darkdinner ,Hundro,3,-53.9,4
492,@Mirru ,Hundro,2,48.0,1
492,@dragalar ,Baron,1,10.9,2
492,@Electrickery ,Ilban,3,-16.0,3
492,@Red Bull Baron ,Ariana,4,-42.9,4
491,@davidli642 ,Leto,2,37.2,1
491,@Benten ,Ecaz,4,-2.7,2
491,@HueyLongNewton ,Tessia,1,-1.6,3
491,@darkdinner ,Ilban,3,-33.0,4
490,@davidli642 ,Hundro,3,18.6,1
490,@Yooliss ,Yuna,2,39.1,2
490,@TheDrunkWizard ,Helena,1,-10.6,3
490,@Ronin ,Ecaz,4,-47.1,4
489,@friachi ,Memnon,2,36.3,1
489,@javea1 ,Yuna,1,29.2,2
489,@SpiceNav ,Helena,4,-12.2,3
489,@Wooklee ,Ilesa,3,-53.2,4
488,@zafy ,Ilban,3,46.7,1
488,@davidli642 ,Leto,1,9.2,2
488,@krompl ,Yuna,2,-23.1,3
488,@DjPonyboots ,Baron,4,-32.9,4
487,@krompl ,Ilesa,1,40.2,1
487,@DjPonyboots ,Yuna,3,27.5,2
487,@davidli642 ,Tessia,2,-36.1,3
487,@DROGIRANOPILE ,Ilban,4,-31.7,4
486,@Iscreaman ,Ariana,3,32.5,1
486,@zafy ,Ecaz,4,12.6,2
486,@Vigo ,Hundro,2,6.0,3
486,@kwisatz99 ,Tessia,1,-51.1,4
485,@Thuney ,Helena,4,29.0,1
485,@zafy ,Yuna,3,8.6,2
485,@asat0r ,Ilban,1,9.2,3
485,@Wooklee ,Ariana,2,-46.8,4
484,@aaaaKIRILL_KIRILL_KIRILL_KIRILL_ ,Rhombur,1,48.3,1
